t_s,scenario,offset_ns,measured_offset_ns,path_delay_ns,pdv_ns,freq_error_ppb,oscillator_holdover_nominal_ppb,oscillator_holdover_tolerance_ppb,oscillator_disciplined_tolerance_ppb,gnss_reference_ns,ptp_reference_ns,peer_reference_ns,source_agreement_tolerance_ns,synce_ql,ptp_seq_id,ptp_msg_type,msg_rate_hz,grandmaster_identity,grandmaster_priority1,grandmaster_clock_class,grandmaster_clock_accuracy,offset_scaled_log_variance,grandmaster_priority2,steps_removed,time_source,gnss_sync_status,satellites_tracked,gnss_available,holdover,attack_flag,fault_flag,run_id,label
3.8274766000000007,mixed_pdv_loss_holdover,-2100.0,-2100.0,3500.0,725.0,-10651.750630728393,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,25,Delay_Resp,28.956215306834466,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
3.9968649999999997,mixed_pdv_loss_holdover,1400.0,1400.0,3500.0,725.0,20662.571935268417,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,26,Sync,11.807183963010525,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
4.121394800000001,mixed_pdv_loss_holdover,2425.0,2425.0,3475.0,700.0,8230.961585098425,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,27,Sync,24.090619273458802,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
4.2464656000000005,mixed_pdv_loss_holdover,1475.0,1475.0,3725.0,950.0,-7595.697796767935,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,28,Sync,23.986414095056638,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
4.3682555,mixed_pdv_loss_holdover,2150.0,2150.0,3450.0,675.0,5542.331506964062,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,29,Sync,24.63258447539583,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
4.489592699999999,mixed_pdv_loss_holdover,2300.0,2300.0,3400.0,625.0,1236.2243401034548,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,30,Sync,24.724486802069098,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
4.729394899999999,mixed_pdv_loss_holdover,1100.0,1100.0,3400.0,625.0,-5004.124232388199,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,31,Sync,20.850517634950826,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
4.9207517,mixed_pdv_loss_holdover,1925.0,1925.0,3275.0,500.0,4311.317915015274,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,32,Sync,20.903359587952842,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
5.037474100000001,mixed_pdv_loss_holdover,1025.0,1025.0,3250.0,475.0,-7710.602249439667,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,33,Sync,25.70200749813222,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
5.1586444,mixed_pdv_loss_holdover,1850.0,1850.0,3275.0,462.5,6808.599136917255,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,34,Sync,24.758542316062744,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
5.281849999999999,mixed_pdv_loss_holdover,2825.0,2825.0,3300.0,450.0,7913.601329809775,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,35,Delay_Resp,32.46605673768113,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
5.478688399999999,mixed_pdv_loss_holdover,2000.0,2000.0,3400.0,512.5,-4191.2553648068515,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,36,Sync,25.401547665496068,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
5.7232690999999996,mixed_pdv_loss_holdover,1425.0,1425.0,3575.0,650.0,-2350.9622795257333,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,37,Delay_Resp,32.70904041079281,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
5.951909799999999,mixed_pdv_loss_holdover,3425.0,3425.0,3700.0,775.0,8747.349006541717,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,38,Sync,13.121023509812575,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
6.0690305,mixed_pdv_loss_holdover,800.0,800.0,3700.0,775.0,-22412.775879925397,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,39,Sync,25.614601005629023,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
6.1855720000000005,mixed_pdv_loss_holdover,2700.0,2700.0,3725.0,675.0,16303.20529596749,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,40,Sync,25.741903098896035,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
6.3034341000000005,mixed_pdv_loss_holdover,1575.0,1575.0,3725.0,550.0,-9545.053074737343,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,41,Sync,16.9689832439775,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
6.516403,mixed_pdv_loss_holdover,350.0,350.0,3750.0,550.0,-5752.013556909016,6.0,2.0,1.5,0.0,0.0,0.0,20.0,4,42,Sync,23.47760635473068,c29a38.fffe.b34e68,128,248,254,65535,128,1,160,BOOTING,-1,False,False,False,False,0,healthy
